table_name,column_id,column_name,data_type,type_detail,max_length,precision,scale,is_nullable,is_identity,is_computed,default_constraint_name,default_definition,computed_definition,column_description
OrderShipment,6,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_OrderShipment_CreatedOn,(getdate()),NULL,NULL
OrderTransaction,1,OrderTransactionID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
OrderTransaction,2,OrderNumber,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
OrderTransaction,3,TransactionType,nvarchar,100,200,0,0,0,0,0,NULL,NULL,NULL,NULL
OrderTransaction,4,TransactionCommand,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
OrderTransaction,5,TransactionResult,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
OrderTransaction,6,PNREF,nvarchar,400,800,0,0,1,0,0,NULL,NULL,NULL,NULL
OrderTransaction,7,Code,nvarchar,400,800,0,0,1,0,0,NULL,NULL,NULL,NULL
OrderTransaction,8,PaymentMethod,nvarchar,100,200,0,0,1,0,0,NULL,NULL,NULL,NULL
OrderTransaction,9,PaymentGateway,nvarchar,100,200,0,0,1,0,0,NULL,NULL,NULL,NULL
OrderTransaction,10,Amount,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
OrderTransaction,11,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_OrderTransaction_UpdatedOn,(getdate()),NULL,NULL
OrderTransaction,12,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_OrderTransaction_CreatedOn,(getdate()),NULL,NULL
PasswordLog,1,CustomerID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
PasswordLog,2,ChangeDt,datetime,NULL,8,23,3,0,0,0,NULL,NULL,NULL,NULL
PasswordLog,3,OldPwd,nvarchar,250,500,0,0,0,0,0,NULL,NULL,NULL,NULL
PasswordLog,4,SaltKey,int,NULL,4,10,0,0,0,0,DF_PasswordLogSaltKey,((0)),NULL,NULL
PasswordLog,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_PasswordLog_UpdatedOn,(getdate()),NULL,NULL
PasswordLog,6,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_PasswordLog_CreatedOn,(getdate()),NULL,NULL
Product,1,ProductID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
Product,2,ProductGUID,uniqueidentifier,NULL,16,0,0,0,0,0,DF_Product_ProductGUID,(newid()),NULL,NULL
Product,3,Name,nvarchar,400,800,0,0,0,0,0,NULL,NULL,NULL,NULL
Product,4,Summary,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,5,Description,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,6,SEKeywords,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,7,SEDescription,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,9,MiscText,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,10,SwatchImageMap,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,11,IsFeaturedTeaser,ntext,NULL,16,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,12,FroogleDescription,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,13,SETitle,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,15,SEAltText,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,16,SizeOptionPrompt,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,17,ColorOptionPrompt,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,18,TextOptionPrompt,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,19,ProductTypeID,int,NULL,4,10,0,0,0,0,DF_Product_ProductTypeID,((1)),NULL,NULL
Product,20,TaxClassID,int,NULL,4,10,0,0,0,0,DF_Product_TaxClassID,((1)),NULL,NULL
Product,21,SKU,nvarchar,50,100,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,22,ManufacturerPartNumber,nvarchar,450,900,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,23,SalesPromptID,int,NULL,4,10,0,0,0,0,DF_Product_SalesPromptID,((1)),NULL,NULL
Product,26,IsFeatured,tinyint,NULL,1,3,0,0,0,0,DF_Product_IsFeatured,((0)),NULL,NULL
Product,27,XmlPackage,nvarchar,100,200,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,28,ColWidth,int,NULL,4,10,0,0,0,0,DF_Product_ColWidth,((4)),NULL,NULL
Product,29,Published,tinyint,NULL,1,3,0,0,0,0,DF_Product_Published,((1)),NULL,NULL
Product,30,Wholesale,tinyint,NULL,1,3,0,0,0,0,DF_Product_Wholesale,((1)),NULL,NULL
Product,31,RequiresRegistration,tinyint,NULL,1,3,0,0,0,0,DF_Product_RequiresRegistration,((0)),NULL,NULL
Product,32,Looks,int,NULL,4,10,0,0,0,0,DF_Product_Looks,((0)),NULL,NULL
Product,33,Notes,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,34,QuantityDiscountID,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
Product,35,RelatedProducts,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,36,UpsellProducts,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,37,UpsellProductDiscountPercentage,money,NULL,8,19,4,0,0,0,DF_Product_UpsellProductDiscountPercentage,((0.0)),NULL,NULL
Product,38,RelatedDocuments,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,39,TrackInventoryBySizeAndColor,tinyint,NULL,1,3,0,0,0,0,DF_Product_TrackInventoryBySizeAndColor,((0)),NULL,NULL
Product,40,TrackInventoryBySize,tinyint,NULL,1,3,0,0,0,0,DF_Product_TrackInventoryBySize,((1)),NULL,NULL
Product,41,TrackInventoryByColor,tinyint,NULL,1,3,0,0,0,0,DF_Product_TrackInventoryByColor,((1)),NULL,NULL
Product,42,IsAKit,tinyint,NULL,1,3,0,0,0,0,DF_Product_IsAKit,((0)),NULL,NULL
Product,43,ShowInProductBrowser,int,NULL,4,10,0,0,0,0,DF_Product_ShowInProductBrowser,((1)),NULL,NULL
Product,46,ShowBuyButton,int,NULL,4,10,0,0,0,0,DF_Product_ShowBuyButton,((1)),NULL,NULL
Product,47,RequiresProducts,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,48,HidePriceUntilCart,tinyint,NULL,1,3,0,0,0,0,DF_Product_HidePriceUntilCart,((0)),NULL,NULL
Product,49,IsCalltoOrder,tinyint,NULL,1,3,0,0,0,0,DF_Product_IsCalltoOrder,((0)),NULL,NULL
Product,50,ExcludeFromPriceFeeds,tinyint,NULL,1,3,0,0,0,0,DF_Product_ExcludeFromPriceFeeds,((0)),NULL,NULL
Product,51,RequiresTextOption,tinyint,NULL,1,3,0,0,0,0,DF_Product_RequiresTextOption,((0)),NULL,NULL
Product,52,TextOptionMaxLength,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
Product,53,SEName,nvarchar,150,300,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,54,ExtensionData,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,55,ExtensionData2,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,56,ExtensionData3,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,57,ExtensionData4,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,58,ExtensionData5,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,62,ImageFilenameOverride,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,63,IsImport,tinyint,NULL,1,3,0,0,0,0,DF_Product_IsImport,((0)),NULL,NULL
Product,64,IsSystem,tinyint,NULL,1,3,0,0,0,0,DF_Product_IsSystem,((0)),NULL,NULL
Product,65,Deleted,tinyint,NULL,1,3,0,0,0,0,DF_Product_Deleted,((0)),NULL,NULL
Product,66,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_Product_CreatedOn,(getdate()),NULL,NULL
Product,68,WarehouseLocation,nvarchar,100,200,0,0,1,0,0,NULL,NULL,NULL,NULL
Product,71,GoogleCheckoutAllowed,tinyint,NULL,1,3,0,0,0,0,DF_Product_GoogleCheckoutAllowed,((1)),NULL,NULL
Product,72,SkinID,int,NULL,4,10,0,0,0,0,DF_Product_SkinID,((0)),NULL,NULL
Product,73,TemplateName,nvarchar,50,100,0,0,0,0,0,DF_Product_TemplateName,(''),NULL,NULL
Product,74,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_Product_UpdatedOn,(getdate()),NULL,NULL
Product,75,RequiresAdditionalProductionTime,tinyint,NULL,1,3,0,0,0,0,DF__Product__Require__65F6EC68,((0)),NULL,NULL
Product,76,AdditionalProductDays,int,NULL,4,10,0,0,0,0,DF__Product__Additio__66EB10A1,((0)),NULL,NULL
ProductAffiliate,1,ProductID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductAffiliate,2,AffiliateID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductAffiliate,3,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_ProductAffiliate_DisplayOrder,((1)),NULL,NULL
ProductAffiliate,4,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductAffiliate_CreatedOn,(getdate()),NULL,NULL
ProductAffiliate,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductAffiliate_UpdatedOn,(getdate()),NULL,NULL
ProductCategory,1,ProductID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductCategory,2,CategoryID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductCategory,3,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_ProductCategory_DisplayOrder,((1)),NULL,NULL
ProductCategory,4,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductCategory_CreatedOn,(getdate()),NULL,NULL
ProductCategory,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductCategory_UpdatedOn,(getdate()),NULL,NULL
ProductCustomerLevel,1,ProductID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductCustomerLevel,2,CustomerLevelID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductCustomerLevel,3,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_ProductCustomerLevel_DisplayOrder,((1)),NULL,NULL
ProductCustomerLevel,4,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductCustomerLevel_CreatedOn,(getdate()),NULL,NULL
ProductCustomerLevel,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductCustomerLevel_UpdatedOn,(getdate()),NULL,NULL
ProductDistributor,1,ProductID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductDistributor,2,DistributorID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductDistributor,3,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_ProductDistributor_DisplayOrder,((1)),NULL,NULL
ProductDistributor,4,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductDistributor_CreatedOn,(getdate()),NULL,NULL
ProductDistributor,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductDistributor_UpdatedOn,(getdate()),NULL,NULL
ProductEngraving,1,ProductID,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
ProductEngraving,2,LinesOfEngraving,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
ProductEngraving,3,MaxLength,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
ProductEngraving,4,ChargeOverLength,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
ProductEngraving,5,PerCharCharge,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
ProductEngraving,6,hpLinesOfEngraving,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
ProductEngraving,7,hpMaxLength,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
ProductEngraving,8,hpChargeOverLength,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
ProductEngraving,9,hpPerCharCharge,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
ProductGenre,1,ProductID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductGenre,2,GenreID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductGenre,3,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_ProductGenre_DisplayOrder,((1)),NULL,NULL
ProductGenre,4,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductGenre_CreatedOn,(getdate()),NULL,NULL
ProductGenre,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductGenre_UpdatedOn,(getdate()),NULL,NULL
ProductLocaleSetting,1,ProductID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductLocaleSetting,2,LocaleSettingID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductLocaleSetting,3,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_ProductLocaleSetting_DisplayOrder,((1)),NULL,NULL
ProductLocaleSetting,4,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductLocaleSetting_CreatedOn,(getdate()),NULL,NULL
ProductLocaleSetting,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductLocaleSetting_UpdatedOn,(getdate()),NULL,NULL
ProductManufacturer,1,ProductID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductManufacturer,2,ManufacturerID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductManufacturer,3,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_ProductManufacturer_DisplayOrder,((1)),NULL,NULL
ProductManufacturer,4,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductManufacturer_CreatedOn,(getdate()),NULL,NULL
ProductManufacturer,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductManufacturer_UpdatedOn,(getdate()),NULL,NULL
ProductSection,1,ProductID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductSection,2,SectionID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductSection,3,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_ProductSection_DisplayOrder,((1)),NULL,NULL
ProductSection,4,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductSection_CreatedOn,(getdate()),NULL,NULL
ProductSection,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductSection_UpdatedOn,(getdate()),NULL,NULL
ProductStore,1,ID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
ProductStore,2,ProductID,int,NULL,4,10,0,0,0,0,DF_ProductStore_ProductID,((0)),NULL,NULL
ProductStore,3,StoreID,int,NULL,4,10,0,0,0,0,DF_ProductStore_StoreID,((1)),NULL,NULL
ProductStore,4,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductStore_CreatedOn,(getdate()),NULL,NULL
ProductStore,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductStore_UpdatedOn,(getdate()),NULL,NULL
ProductType,1,ProductTypeID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
ProductType,2,ProductTypeGUID,uniqueidentifier,NULL,16,0,0,0,0,0,DF_ProductType_ProductTypeGUID,(newid()),NULL,NULL
ProductType,3,Name,nvarchar,400,800,0,0,0,0,0,NULL,NULL,NULL,NULL
ProductType,4,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_ProductType_DisplayOrder,((1)),NULL,NULL
ProductType,5,TaxClassID,int,NULL,4,10,0,0,0,0,DF_ProductType_TaxClassID,((1)),NULL,NULL
ProductType,6,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductType_CreatedOn,(getdate()),NULL,NULL
ProductType,7,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductType_UpdatedOn,(getdate()),NULL,NULL
ProductVariant,1,VariantID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
ProductVariant,2,VariantGUID,uniqueidentifier,NULL,16,0,0,0,0,0,DF_ProductVariant_VariantGUID,(newid()),NULL,NULL
ProductVariant,3,IsDefault,int,NULL,4,10,0,0,0,0,DF_ProductVariant_IsDefault,((0)),NULL,NULL
ProductVariant,4,Name,nvarchar,400,800,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,5,Description,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,6,SEKeywords,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,7,SEDescription,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,8,Colors,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,9,ColorSKUModifiers,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,10,Sizes,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,11,SizeSKUModifiers,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,12,FroogleDescription,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,13,ProductID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductVariant,14,SKUSuffix,nvarchar,50,100,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,15,ManufacturerPartNumber,nvarchar,450,900,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,16,Price,money,NULL,8,19,4,0,0,0,DF_ProductVariant_Price,((0.0)),NULL,NULL
ProductVariant,17,SalePrice,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,18,Weight,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,19,MSRP,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,20,Cost,money,NULL,8,19,4,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,21,Points,int,NULL,4,10,0,1,0,0,DF_ProductVariant_Points,((0)),NULL,NULL
ProductVariant,22,Dimensions,nvarchar,100,200,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,23,Inventory,int,NULL,4,10,0,0,0,0,DF_ProductVariant_Inventory,((1000000)),NULL,NULL
ProductVariant,24,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_ProductVariant_DisplayOrder,((1)),NULL,NULL
ProductVariant,25,Notes,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,26,IsTaxable,tinyint,NULL,1,3,0,0,0,0,DF_ProductVariant_IsTaxable,((1)),NULL,NULL
ProductVariant,27,IsShipSeparately,tinyint,NULL,1,3,0,0,0,0,DF_ProductVariant_IsShipSeparately,((0)),NULL,NULL
ProductVariant,28,IsDownload,tinyint,NULL,1,3,0,0,0,0,DF_ProductVariant_IsDownload,((0)),NULL,NULL
ProductVariant,29,DownloadLocation,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,30,FreeShipping,tinyint,NULL,1,3,0,0,0,0,DF_ProductVariant_FreeShipping,((0)),NULL,NULL
ProductVariant,31,Published,tinyint,NULL,1,3,0,0,0,0,DF_ProductVariant_Published,((1)),NULL,NULL
ProductVariant,32,Wholesale,tinyint,NULL,1,3,0,0,0,0,DF_ProductVariant_Wholesale,((1)),NULL,NULL
ProductVariant,33,IsSecureAttachment,tinyint,NULL,1,3,0,0,0,0,DF_ProductVariant_IsSecureAttachment,((0)),NULL,NULL
ProductVariant,34,IsRecurring,tinyint,NULL,1,3,0,0,0,0,DF_ProductVariant_IsRecurring,((0)),NULL,NULL
ProductVariant,35,RecurringInterval,int,NULL,4,10,0,0,0,0,DF_ProductVariant_RecurringInterval,((1)),NULL,NULL
ProductVariant,36,RecurringIntervalType,int,NULL,4,10,0,0,0,0,DF_ProductVariant_RecurringIntervalType,((3)),NULL,NULL
ProductVariant,38,RewardPoints,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,39,SEName,nvarchar,100,200,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,40,RestrictedQuantities,nvarchar,250,500,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,41,MinimumQuantity,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,42,ExtensionData,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,43,ExtensionData2,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,44,ExtensionData3,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,45,ExtensionData4,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,46,ExtensionData5,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,50,ImageFilenameOverride,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,51,IsImport,tinyint,NULL,1,3,0,0,0,0,DF_ProductVariant_IsImport,((0)),NULL,NULL
ProductVariant,52,Deleted,tinyint,NULL,1,3,0,0,0,0,DF_ProductVariant_Deleted,((0)),NULL,NULL
ProductVariant,53,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductVariant_CreatedOn,(getdate()),NULL,NULL
ProductVariant,55,CustomerEntersPrice,tinyint,NULL,1,3,0,0,0,0,DF_ProductVariant_CustomerEntersPrice,((0)),NULL,NULL
ProductVariant,56,CustomerEntersPricePrompt,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,57,SEAltText,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,58,Condition,tinyint,NULL,1,3,0,0,0,0,DF_ProductVariant_Condition,((0)),NULL,NULL
ProductVariant,59,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductVariant_UpdatedOn,(getdate()),NULL,NULL
ProductVariant,60,DownloadValidDays,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,61,GTIN,nvarchar,14,28,0,0,1,0,0,NULL,NULL,NULL,NULL
ProductVariant,62,HasTurboPartnerService,int,NULL,4,10,0,0,0,0,DF__ProductVa__HasTu__43A1D464,((0)),NULL,NULL
ProductVector,1,ProductID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductVector,2,VectorID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductVector,3,DisplayOrder,int,NULL,4,10,0,0,0,0,DF_ProductVector_DisplayOrder,((1)),NULL,NULL
ProductVector,4,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductVector_CreatedOn,(getdate()),NULL,NULL
ProductVector,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductVector_UpdatedOn,(getdate()),NULL,NULL
ProductView,1,ViewID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
ProductView,2,CustomerViewID,nvarchar,50,100,0,0,0,0,0,NULL,NULL,NULL,NULL
ProductView,3,ProductID,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
ProductView,4,ViewDate,datetime,NULL,8,23,3,0,0,0,NULL,NULL,NULL,NULL
ProductView,5,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductView_UpdatedOn,(getdate()),NULL,NULL
ProductView,6,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_ProductView_CreatedOn,(getdate()),NULL,NULL
Profile,1,StoreID,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
Profile,2,ProfileID,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
Profile,3,CustomerID,int,NULL,4,10,0,1,0,0,NULL,NULL,NULL,NULL
Profile,4,PropertyName,varchar,50,50,0,0,1,0,0,NULL,NULL,NULL,NULL
Profile,5,CustomerGUID,uniqueidentifier,NULL,16,0,0,1,0,0,NULL,NULL,NULL,NULL
Profile,6,PropertyValueString,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Profile,7,UpdatedOn,datetime,NULL,8,23,3,1,0,0,NULL,NULL,NULL,NULL
Profile,8,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_Profile_CreatedOn,(getdate()),NULL,NULL
PromotionLineItem,1,id,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
PromotionLineItem,2,PromotionUsageId,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
PromotionLineItem,3,shoppingCartRecordId,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
PromotionLineItem,4,productId,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
PromotionLineItem,5,variantId,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
PromotionLineItem,6,sku,nvarchar,150,300,0,0,0,0,0,NULL,NULL,NULL,NULL
PromotionLineItem,7,quantity,int,NULL,4,10,0,0,0,0,NULL,NULL,NULL,NULL
PromotionLineItem,8,cartPrice,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
PromotionLineItem,9,subTotal,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
PromotionLineItem,10,isAGift,bit,NULL,1,1,0,0,0,0,NULL,NULL,NULL,NULL
PromotionLineItem,11,discountAmount,money,NULL,8,19,4,0,0,0,NULL,NULL,NULL,NULL
PromotionLineItem,12,UpdatedOn,datetime,NULL,8,23,3,0,0,0,DF_PromotionLineItem_UpdatedOn,(getdate()),NULL,NULL
PromotionLineItem,13,CreatedOn,datetime,NULL,8,23,3,0,0,0,DF_PromotionLineItem_CreatedOn,(getdate()),NULL,NULL
Promotions,1,Id,int,NULL,4,10,0,0,1,0,NULL,NULL,NULL,NULL
Promotions,2,PromotionGuid,uniqueidentifier,NULL,16,0,0,0,0,0,DF_Promotion_PromotionGUID,(newid()),NULL,NULL
Promotions,3,Name,varchar,100,100,0,0,0,0,0,NULL,NULL,NULL,NULL
Promotions,4,Description,varchar,MAX,-1,0,0,0,0,0,NULL,NULL,NULL,NULL
Promotions,5,UsageText,varchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Promotions,6,EmailText,varchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Promotions,7,Code,varchar,50,50,0,0,0,0,0,DF_Promotions_Code,(''),NULL,NULL
Promotions,8,Priority,numeric,"18,0",9,18,0,0,0,0,NULL,NULL,NULL,NULL
Promotions,9,Active,bit,NULL,1,1,0,0,0,0,NULL,NULL,NULL,NULL
Promotions,10,AutoAssigned,bit,NULL,1,1,0,0,0,0,NULL,NULL,NULL,NULL
Promotions,11,CallToAction,nvarchar,MAX,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
Promotions,12,PromotionRuleData,xml,NULL,-1,0,0,1,0,0,NULL,NULL,NULL,NULL
